ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;ID_ESM_I
881;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma viridis;viridis;Isotoma viridis;m.fau;mo. det.;SPECIE;32
882;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomurus palustris;palustris;Isotomurus palustris;m.fau;mo. det.;SPECIE;32
883;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Alicorhagioidea;Alicorhagiidae;Alicorhagia;sp.;Alicorhagia sp.;m.fau;gut;GENERA;33
884;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Pachygnathina ;;Bimichaeloidea;Bimichaelidae;Bimichaelia;sp.;Bimichaelia sp.;bac.;gut;GENERA;33
885;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Pachygnathina ;;Bimichaeloidea;Grandjeanicidae;Grandjeanicus;sp.;Grandjeanicus sp.;sap. fun.;gut;GENERA;33
886;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Pachygnathina ;;Bimichaeloidea;Grandjeanicidae;Grandjeanicus;sp.;Grandjeanicus sp.;bac.;gut;GENERA;33
887;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Bimichaeloidea;Micropsammidae;Micropsammus;sp.;Micropsammus sp.;bac.;gut;GENERA;33
888;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Bimichaeloidea;Micropsammidae;Micropsammus;sp.;Micropsammus sp.;sap. fun.;gut;GENERA;33
889;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Bimichaeloidea;Oehserchestidae;Oehserchestes;sp.;Oehserchestes sp.;bac.;gut;GENERA;33
890;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Bimichaeloidea;Oehserchestidae;Oehserchestes;sp.;Oehserchestes sp.;sap. fun.;gut;GENERA;33
891;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Nematalycina;;Nematalycoidea;Lordalychidae;Hybalichus;sp.;Hybalichus sp.;bac.;gut;GENERA;33
892;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Nematalycina;;Nematalycoidea;Lordalychidae;Hybalichus;sp.;Hybalichus sp.;sap. fun.;gut;GENERA;33
893;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Alicorhagioidea;Alicorhagiidae;Alicorhagia;fragilis;Alicorhagia fragilis;sap. fun.;gut;SPECIE;33
894;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Alicorhagina;;Alicorhagioidea;Alicorhagiidae;Alicorhagia;fragilis;Alicorhagia fragilis;m.fau;gut;SPECIE;33
895;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Pachygnathina ;;Alycoidea;Pachygnathidae;Alycus;roseus;Alycus roseus;m.fau;gut;SPECIE;33
896;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Pachygnathina ;;Alycoidea;Pachygnathidae;Alycus;sp.;Alycus sp.;m.fau;gut;GENERA;33
897;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;;;;Nematalycidae;Gordialycus;sp.;Gordialycus sp.;bac.;gut;GENERA;33
898;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;;;;Nematalycidae;Gordialycus;sp.;Gordialycus sp.;sap. fun.;gut;GENERA;33
899;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;;;;Nematalycidae;Cunliffea;sp.;Cunliffea sp.;bac.;gut;GENERA;33
900;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;;;;Nematalycidae;Cunliffea;sp.;Cunliffea sp.;sap. fun.;gut;GENERA;33
901;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Terpnacarina;;Bimichaeloidea;Terpnacaridae;Terpnacarus;glebulentus;Terpnacarus glebulentus;sap. fun.;gut;SPECIE;33
902;Arachnida;Acari;Acariformes;Sarcoptiformes;Endeostigmata;;Terpnacarina;;Bimichaeloidea;Terpnacaridae;Terpnacarus;sp.;Terpnacarus sp.;sap. fun.;gut;GENERA;33
903;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;sap. fun.;assay;SPECIE;34
904;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;litter;assay;SPECIE;34
905;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;notabilis;Isotoma notabilis;sap. fun.;gut;SPECIE;34
906;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomiella;minor;Isotomiella minor;humus;gut;SPECIE;34
907;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomorus;plumosus;Isotomorus plumosus;humus;gut;SPECIE;34
908;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomiella;minor;Isotomiella minor;sap. fun.;gut;SPECIE;34
909;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomorus;plumosus;Isotomorus plumosus;sap. fun.;gut;SPECIE;34
910;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;sap. fun.;gut;SPECIE;34
911;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;litter;gut;SPECIE;34
912;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lanuginosus;Lepidorcyrtus lanuginosus;sap. fun.;gut;SPECIE;34
913;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lanuginosus;Lepidorcyrtus lanuginosus;humus;gut;SPECIE;34
914;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;longicornis;Tomocerus longicornis;litter;gut;SPECIE;34
915;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;longicornis;Tomocerus longicornis;humus;gut;SPECIE;34
916;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;longicornis;Tomocerus longicornis;sap. fun.;gut;SPECIE;34
917;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;litter;gut;SPECIE;34
918;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;humus;gut;SPECIE;34
919;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;sap. fun.;gut;SPECIE;34
920;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Dicyrtomina;minuta;Dicyrtomina minuta;sap. fun.;gut;SPECIE;34
921;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Dicyrtomina;minuta;Dicyrtomina minuta;litter;gut;SPECIE;34
922;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurides;pumilis;Sminthurides pumilis;sap. fun.;gut;SPECIE;34
923;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurinus;aureus;Sminthurinus aureus;sap. fun.;gut;SPECIE;34
924;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurinus;aureus;Sminthurinus aureus;litter;gut;SPECIE;34
925;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Tullbergia;krausbaueri;Tullbergia krausbaueri;sap. fun.;gut;SPECIE;34
926;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Tullbergia;krausbaueri;Tullbergia krausbaueri;litter;gut;SPECIE;34
927;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Tullbergia;callipygos;Tullbergia callipygos;sap. fun.;gut;SPECIE;34
928;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Tullbergia;callipygos;Tullbergia callipygos;litter;gut;SPECIE;34
929;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Eremulidae;Eremulus;sp.;Eremulus sp.;sap. fun.;isotopes;GENERA;40
930;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Eremulidae;Eremulus;sp.;Eremulus sp.;bac.;isotopes;GENERA;40
931;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Eremulidae;Eremulus;sp.;Eremulus sp.;litter;isotopes;GENERA;40
932;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Dampfiellidae;Beckiella;arcta;Beckiella arcta;sap. fun.;isotopes;SPECIE;40
933;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Dampfiellidae;Beckiella;arcta;Beckiella arcta;bac.;isotopes;SPECIE;40
934;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Dampfiellidae;Beckiella;arcta;Beckiella arcta;litter;isotopes;SPECIE;40
935;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;nana;Nanhermannia nana;sap. fun.;isotopes;SPECIE;40
936;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;nana;Nanhermannia nana;bac.;isotopes;SPECIE;40
937;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;nana;Nanhermannia nana;litter;isotopes;SPECIE;40
938;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Epidamaeus;sp.;Epidamaeus sp.;m.fau;isotopes;GENERA;40
939;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Epidamaeus;sp.;Epidamaeus sp.;carrion;isotopes;GENERA;40
940;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Galumna;sp.;Galumna sp.;sap. fun.;isotopes;GENERA;40
941;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Galumna;sp.;Galumna sp.;bac.;isotopes;GENERA;40
942;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Galumna;sp.;Galumna sp.;litter;isotopes;GENERA;40
943;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;silvatica;Pergalumna silvatica;m.fau;isotopes;SPECIE;40
944;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;silvatica;Pergalumna silvatica;carrion;isotopes;SPECIE;40
945;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;sura;Pergalumna sura;m.fau;isotopes;SPECIE;40
946;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;sura;Pergalumna sura;carrion;isotopes;SPECIE;40
947;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Liacaridae;Xenillus;sp.;Xenillus sp.;sap. fun.;isotopes;GENERA;40
948;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Liacaridae;Xenillus;sp.;Xenillus sp.;bac.;isotopes;GENERA;40
949;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Liacaridae;Xenillus;sp.;Xenillus sp.;litter;isotopes;GENERA;40
950;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Hermannielloidea;Hermanniellidae;Hermannobates;monstruosus;Hermannobates monstruosus;sap. fun.;isotopes;SPECIE;40
951;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Hermannielloidea;Hermanniellidae;Hermannobates;monstruosus;Hermannobates monstruosus;bac.;isotopes;SPECIE;40
952;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Hermannielloidea;Hermanniellidae;Hermannobates;monstruosus;Hermannobates monstruosus;litter;isotopes;SPECIE;40
953;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Amerioppia;sp.;Amerioppia sp.;m.fau;isotopes;GENERA;40
954;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Amerioppia;sp.;Amerioppia sp.;carrion;isotopes;GENERA;40
955;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oribatelloidea;Epactozetidae;Truncozetes;sturmi;Truncozetes sturmi;m.fau;isotopes;SPECIE;40
956;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oribatelloidea;Epactozetidae;Truncozetes;sturmi;Truncozetes sturmi;carrion;isotopes;SPECIE;40
957;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Uracrobates ;incertus;Uracrobates incertus;sap. fun.;isotopes;SPECIE;40
958;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Uracrobates;incertus;Uracrobates incertus;bac.;isotopes;SPECIE;40
959;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Mochlozetidae;Uracrobates;incertus;Uracrobates incertus;litter;isotopes;SPECIE;40
960;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Rostrozetes;ovulum;Rostrozetes ovulum;litter;isotopes;SPECIE;40
961;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;sp.;Scheloribates sp.;sap. fun.;isotopes;GENERA;40
962;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;sp.;Scheloribates sp.;bac.;isotopes;GENERA;40
963;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;sp.;Scheloribates sp.;litter;isotopes;GENERA;40
964;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Notophthiracarus;ecophylus;Notophthiracarus ecophylus;sap. fun.;isotopes;SPECIE;40
965;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Notophthiracarus;ecophylus;Notophthiracarus ecophylus;bac.;isotopes;SPECIE;40
966;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Notophthiracarus;ecophylus;Notophthiracarus ecophylus;litter;isotopes;SPECIE;40
967;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;m.fau;isotopes;FAMILY;40
968;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;larvae;isotopes;FAMILY;40
969;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;coll.;isotopes;FAMILY;40
970;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;mites;isotopes;FAMILY;40
971;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;eggs;isotopes;FAMILY;40
972;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Neanuroidea;Neanuridae;Anurida;granulata;Anurida granulata;sap. fun.;gut;SPECIE;41
973;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Arctophorura;absoloni;Arctophorura absoloni;sap. fun.;gut;SPECIE;41
974;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Ceratophysella;denticulata;Ceratophysella denticulata;sap. fun.;gut;SPECIE;41
975;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;manalochaeti;Folsomia manalochaeti;bac.;gut;SPECIE;41
976;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;manalochaeti;Folsomia manalochaeti;sap. fun.;gut;SPECIE;41
977;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;humus;gut;SPECIE;41
978;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;bac.;gut;SPECIE;41
979;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;quadrioculata;Folsomia quadrioculata;sap. fun.;gut;SPECIE;41
980;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Neanuroidea;Neanuridae;Friesea;truncata;Friesea truncata;myco.;gut;SPECIE;41
981;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Hymenaphorura;silairica;Hymenaphorura silairica;myco.;gut;SPECIE;41
982;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomiella;minor;Isotomiella minor;myco.;gut;SPECIE;41
983;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomiella;minor;Isotomiella minor;sap. fun.;gut;SPECIE;41
984;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomiella;minor;Isotomiella minor;humus;gut;SPECIE;41
985;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Kalophorura;furcifera;Kalophorura furcifera;bac.;gut;SPECIE;41
986;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Kalophorura;furcifera;Kalophorura furcifera;sap. fun.;gut;SPECIE;41
987;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;bac.;gut;SPECIE;41
988;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;sap. fun.;gut;SPECIE;41
989;Entognatha;Collembola;;Neelipleona;;;;;;Neelidae;Megalothorax;minimus;Megalothorax minimus;sap. fun.;gut;SPECIE;41
990;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;betschi;Mesaphorura betschi;myco.;gut;SPECIE;41
991;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;hylophila;Mesaphorura hylophila;humus;gut;SPECIE;41
992;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;jevanica;Mesaphorura jevanica;myco.;gut;SPECIE;41
993;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;jevanica;Mesaphorura jevanica;humus;gut;SPECIE;41
994;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;jevanica;Mesaphorura jevanica;myco.;gut;SPECIE;41
995;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;lentzaensis;Mesaphorura lentzaensis;myco.;gut;SPECIE;41
996;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;macrochaeta;Mesaphorura macrochaeta;humus;gut;SPECIE;41
997;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;macrocheata;Mesaphorura macrocheata;myco.;gut;SPECIE;41
998;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;pongei;Mesaphorura pongei;humus;gut;SPECIE;41
999;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;pongei;Mesaphorura pongei;bac.;gut;SPECIE;41
1000;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;pongei;Mesaphorura pongei;sap. fun.;gut;SPECIE;41
1001;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;tenuisensillata;Mesaphorura tenuisensillata;myco.;gut;SPECIE;41
1002;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;tenuisensillata;Mesaphorura tenuisensillata;sap. fun.;gut;SPECIE;41
1003;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;tenuisensillata;Mesaphorura tenuisensillata;humus;gut;SPECIE;41
1004;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;tenuisensillata;Mesaphorura tenuisensillata;plant;gut;SPECIE;41
1005;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;yosii;Mesaphorura yosii;litter;gut;SPECIE;41
1006;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;yosii;Mesaphorura yosii;myco.;gut;SPECIE;41
1007;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;yosii;Mesaphorura yosii;sap. fun.;gut;SPECIE;41
1008;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Mesaphorura;yosii;Mesaphorura yosii;humus;gut;SPECIE;41
1009;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Neanuroidea;Neanuridae;Microanurida;pygmaea;Microanurida pygmaea;sap. fun.;gut;SPECIE;41
1010;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Neanuroidea;Neanuridae;Neanura;muscorum;Neanura muscorum;humus;gut;SPECIE;41
1011;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Paraisotoma;notabilis;Paraisotoma notabilis;bac.;gut;SPECIE;41
1012;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Paraisotoma;notabilis;Paraisotoma notabilis;sap. fun.;gut;SPECIE;41
1013;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Tullbergiidae;Paratullbergia;callipygos;Paratullbergia callipygos;myco.;gut;SPECIE;41
1014;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Tullbergiidae;Paratullbergia;callipygos;Paratullbergia callipygos;plant;gut;SPECIE;41
1015;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Proisotoma;notabilis;Proisotoma notabilis;sap. fun.;gut;SPECIE;41
1016;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;bac.;gut;SPECIE;41
1017;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;sap. fun.;gut;SPECIE;41
1018;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;humus;gut;SPECIE;41
1019;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;myco.;gut;SPECIE;41
1020;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;litter;gut;SPECIE;41
1021;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Protaphorura;eichhorni;Protaphorura eichhorni;plant;gut;SPECIE;41
