ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;Cita
579;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Leioseius;sp.;Leioseius sp.;enchy.;obs.;GENERA;114
580;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Leioseius;sp.;Leioseius sp.;eggs;obs.;GENERA;114
581;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;montanus;Macrocheles montanus;nemat.;obs.;SPECIE;271
582;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;montanus;Macrocheles montanus;enchy.;obs.;SPECIE;271
583;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;sp.;Macrocheles sp.;nemat.;obs.;GENERA;271
584;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;sp.;Macrocheles sp.;enchy.;obs.;GENERA;271
585;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachylaelaps;sp.;Pachylaelaps sp.;nemat.;assay;GENERA;91
586;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachylaelaps;sp.;Pachylaelaps sp.;enchy.;assay;GENERA;91
587;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachyseius;humeralis;Pachyseius humeralis;nemat.;assay;SPECIE;91
588;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachyseius;humeralis;Pachyseius humeralis;enchy.;assay;SPECIE;91
589;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachyseius;sp.;Pachyseius sp.;nemat.;assay;GENERA;91
590;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Pachylaelapidae;Pachyseius;sp.;Pachyseius sp.;enchy.;assay;GENERA;91
591;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Parasitus;sp.;Parasitus sp.;nemat.;obs.;GENERA;114
592;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Parasitus;sp.;Parasitus sp.;enchy.;obs.;GENERA;114
593;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Parazercon;radiatus;Parazercon radiatus;nemat.;f.p.;SPECIE;145
594;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Parazercon;radiatus;Parazercon radiatus;enchy.;f.p.;SPECIE;145
595;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;coll.;assay;SPECIE;272
596;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;mites;assay;SPECIE;272
597;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;larvae;assay;SPECIE;272
598;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;nemat.;assay;SPECIE;272
599;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;enchy.;assay;SPECIE;272
600;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;crassipes;Pergamasus crassipes;eggs;assay;SPECIE;272
601;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;misellus;Pergamasus misellus;coll.;assay;SPECIE;268
602;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;misellus;Pergamasus misellus;mites;assay;SPECIE;268
603;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;misellus;Pergamasus misellus;eggs;assay;SPECIE;268
604;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;quisquiliarum;Pergamasus quisquiliarum;coll.;obs.;SPECIE;114
605;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;quisquiliarum;Pergamasus quisquiliarum;mites;obs.;SPECIE;114
606;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;quisquiliarum;Pergamasus quisquiliarum;eggs;obs.;SPECIE;114
607;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;coll.;obs.;SPECIE;114
608;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;mites;obs.;SPECIE;114
609;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;larvae;obs.;SPECIE;114
610;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;nemat.;obs.;SPECIE;114
611;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;enchy.;obs.;SPECIE;114
612;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runcatellus;Pergamasus runcatellus;eggs;obs.;SPECIE;114
613;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;coll.;f.p.;SPECIE;148
614;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;mites;f.p.;SPECIE;148
615;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;larvae;f.p.;SPECIE;148
616;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;nemat.;f.p.;SPECIE;148
617;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;enchy.;f.p.;SPECIE;148
618;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;runciger;Pergamasus runciger;eggs;f.p.;SPECIE;148
619;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;coll.;obs.;SPECIE;270
620;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;mites;obs.;SPECIE;270
621;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;larvae;obs.;SPECIE;270
622;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;nemat.;obs.;SPECIE;270
623;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;enchy.;obs.;SPECIE;270
624;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;eggs;obs.;SPECIE;270
625;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;sp.;Pergamasus sp.;coll.;obs.;GENERA;270
626;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;sp.;Pergamasus sp.;mites;obs.;GENERA;270
627;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;sp.;Pergamasus sp.;eggs;obs.;GENERA;270
628;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;digitilus;Pergamasus digitilus;coll.;obs.;SPECIE;270
629;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;digitilus;Pergamasus digitilus;mites;obs.;SPECIE;270
630;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;digitilus;Pergamasus digitilus;eggs;obs.;SPECIE;270
631;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;suecicus;Pergamasus suecicus;coll.;obs.;SPECIE;270
632;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;suecicus;Pergamasus suecicus;mites;obs.;SPECIE;270
633;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;suecicus;Pergamasus suecicus;eggs;obs.;SPECIE;270
634;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;coll.;f.p.;SPECIE;273
635;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;mites;f.p.;SPECIE;273
636;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;eggs;f.p.;SPECIE;273
637;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;bac.;f.p.;SPECIE;273
638;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;sap. fun.;f.p.;SPECIE;273
639;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Melicharidae;Proctolaelaps;pygmaeus;Proctolaelaps pygmaeus;nemat.;f.p.;SPECIE;273
640;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;coll.;assay;SPECIE;91
641;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;mites;assay;SPECIE;91
642;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;larvae;assay;SPECIE;91
643;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;nemat.;assay;SPECIE;91
644;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;enchy.;assay;SPECIE;91
645;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sileciacus;Rhodacarellus sileciacus;eggs;assay;SPECIE;91
646;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;coll.;assay;GENERA;91
647;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;mites;assay;GENERA;91
648;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;larvae;assay;GENERA;91
649;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;nemat.;assay;GENERA;91
650;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;enchy.;assay;GENERA;91
651;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;sp.;Rhodacarellus sp.;eggs;assay;GENERA;91
652;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;coll.;assay;GENERA;91
653;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;mites;assay;GENERA;91
654;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;larvae;assay;GENERA;91
655;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;nemat.;assay;GENERA;91
656;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;enchy.;assay;GENERA;91
657;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarus;sp.;Rhodacarus sp.;eggs;assay;GENERA;91
658;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;coll.;obs.;GENERA;270
659;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;mites;obs.;GENERA;270
660;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;eggs;obs.;GENERA;270
661;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;bac.;obs.;GENERA;270
662;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;sap. fun.;obs.;GENERA;270
663;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;sp.;Trachytes sp.;nemat.;obs.;GENERA;270
664;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;coll.;obs.;SPECIE;270
665;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;mites;obs.;SPECIE;270
666;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;eggs;obs.;SPECIE;270
667;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;bac.;obs.;SPECIE;270
668;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;sap. fun.;obs.;SPECIE;270
669;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Polyaspidoidea;Trachytidae;Trachytes;aegrota;Trachytes aegrota;nemat.;obs.;SPECIE;270
670;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;setubali;Typhlodromus setubali;coll.;obs.;SPECIE;114
671;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;setubali;Typhlodromus setubali;mites;obs.;SPECIE;114
672;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;setubali;Typhlodromus setubali;eggs;obs.;SPECIE;114
673;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;sp.;Typhlodromus sp.;coll.;obs.;GENERA;114
674;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;sp.;Typhlodromus sp.;mites;obs.;GENERA;114
675;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Phytoseiidae;Typhlodromus;sp.;Typhlodromus sp.;eggs;obs.;GENERA;114
676;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;cerva;Veigaia cerva;coll.;obs.;SPECIE;271
677;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;cerva;Veigaia cerva;mites;obs.;SPECIE;271
678;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;cerva;Veigaia cerva;eggs;obs.;SPECIE;271
679;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;exigua;Veigaia exigua;coll.;obs.;SPECIE;271
680;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;exigua;Veigaia exigua;mites;obs.;SPECIE;271
681;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;exigua;Veigaia exigua;eggs;obs.;SPECIE;271
682;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;nemorensis;Veigaia nemorensis;coll.;obs.;SPECIE;271
683;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;nemorensis;Veigaia nemorensis;mites;obs.;SPECIE;271
684;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;nemorensis;Veigaia nemorensis;eggs;obs.;SPECIE;271
685;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;coll.;obs.;GENERA;271
686;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;mites;obs.;GENERA;271
687;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;eggs;obs.;GENERA;271
688;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Zercon;sp.;Zercon sp.;nemat.;f.p.;GENERA;145
689;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Zercon;sp.;Zercon sp.;enchy.;f.p.;GENERA;145
690;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;myco.;lipid;SPECIE;26
691;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;bac.;lipid;SPECIE;26
692;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;sap. fun.;lipid;SPECIE;26
693;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;cyaneus;Lepidorcyrtus cyaneus;nemat.;lipid;SPECIE;26
694;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;nemat.;lipid;GENERA;26
695;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;sap. fun.;lipid;GENERA;26
696;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Isotoma;sp.;Isotoma sp.;nemat.;lipid;GENERA;26
697;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;litter;isotopes;SPECIE;27
698;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea ;Ameridae;Amerus;polinicus;Amerus polinicus;sap. fun.;isotopes;SPECIE;27
699;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea ;Ameridae;Amerus;polinicus;Amerus polinicus;litter;isotopes;SPECIE;27
700;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Atropacarus;striculus;Atropacarus striculus;litter;isotopes;SPECIE;27
701;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Crotoniidae;Camisia;biurus;Camisia biurus;plant;isotopes;SPECIE;27
702;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;coriaceus;Carabodes coriaceus;litter;isotopes;SPECIE;27
703;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;femoralis;Carabodes femoralis;litter;isotopes;SPECIE;27
704;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;labyrinthycus;Carabodes labyrinthycus;litter;isotopes;SPECIE;27
705;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;gracilis;Ceratozetes gracilis;sap. fun.;isotopes;SPECIE;27
706;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;gracilis;Ceratozetes gracilis;myco.;isotopes;SPECIE;27
707;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;gracilis;Ceratozetes gracilis;litter;isotopes;SPECIE;27
708;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;cuspidatus;Chamobates cuspidatus;sap. fun.;isotopes;SPECIE;27
709;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;cuspidatus;Chamobates cuspidatus;myco.;isotopes;SPECIE;27
710;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;cuspidatus;Chamobates cuspidatus;litter;isotopes;SPECIE;27
711;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;voigtsi;Chamobates voigtsi;sap. fun.;isotopes;SPECIE;27
712;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;voigtsi;Chamobates voigtsi;myco.;isotopes;SPECIE;27
713;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;voigtsi;Chamobates voigtsi;litter;isotopes;SPECIE;27
